kode_lelang,nama_lelang,kode_rup,tanggal_pembuatan,keterangan,tahapan_lelang,instansi,satuan_kerja,kategori,metode_pengadaan,metode_kualifikasi,metode_dokumen,metode_evaluasi,tahun_anggaran,tahun,pagu,hps,cara_pembayaran,pembebanan_ta,sumber_pendanaan,lokasi,kualifikasi_usaha,peserta_lelang,agency,satker,nama_pemenang,alamat,npwp,hasil_negosiasi,harga_penawaran,harga_terkoreksi,gagal_lelang
1182260,Jasa Pengamanan Kantor di Lingkungan Balaikota,NA,2014-04-30,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Bagian Umum dan Perlengkapan Setda,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,1620000000,929836600,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jl. Wastukancana No. 2 Bandung - Bandung (Kota),Perusahaan Kecil dan Non Kecil,16,LPSE Kota Bandung,Bagian Umum dan Perlengkapan Setda,PT. INDO SARANA USAHA,JL.RAYA PANDEGLANG KM.2 SEMPU KELURAHAN CIPARE SERANG - SERANG (KOTA) - BANTEN,02.657.910.2-401.000,NA,874162020,0,Tidak
1183260,Kebersihan di Lingkungan Balaikota,NA,2014-04-30,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Bagian Umum dan Perlengkapan Setda,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,1430000000,908181605,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jl. Wastukancana No. 2 Bandung - Bandung (Kota),Perusahaan Kecil dan Non Kecil,28,LPSE Kota Bandung,Bagian Umum dan Perlengkapan Setda,PT. SARI KUSUMAH MAKMUR,JL. MUJAIR I NO.197 RT.004/009 DEPOK JAYA - DEPOK (KOTA) - JAWA BARAT,31.170.550.3-412.000,NA,704361350,0,Tidak
1178260,Belanja Jasa Cleaning Service,760792,2014-04-30,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pemuda dan Olah Raga,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,1000000000,981010410,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Dinas Pemuda dan Olahraga - Bandung (Kota),Perusahaan Kecil dan Non Kecil,49,LPSE Kota Bandung,Dinas Pemuda dan Olah Raga,PT. SARI KUSUMAH MAKMUR,JL. MUJAIR I NO.197 RT.004/009 DEPOK JAYA - DEPOK (KOTA) - JAWA BARAT,31.170.550.3-412.000,NA,782416250,782416250,Tidak
1174260,Aspal Drum Seksi Pemeliharaan Tahap 1,NA,2014-04-30,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,2500000000,2499684000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Non Kecil,14,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PT. ANDHIRA WIJAYA UTAMA,JL. HOLIS NO.265 KOMP. HOLIS REGENCY - BANDUNG (KOTA) - JAWA BARAT,02.735.307.7-444.000,NA,2296741128,2296741128,Tidak
1175260,"Belanja Pakaian Sipil Harian (PSH), Pakaian Sipil Lengkap (PSL), Pakaian Dinas Harian (PDH) dan Pakaian Sipil Resmi (PSR)",643032,2014-04-30,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Sekretariat DPRD,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,629750000,624741700,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Sekretariat DPRD - Bandung (Kota),Perusahaan Kecil,38,LPSE Kota Bandung,Sekretariat DPRD,CV.INDIGO JAYA,RANCAMANYAR REGENCY CD2 NO.61 - BANDUNG (KAB.) - JAWA BARAT,21.120.303.9-445.000,NA,590425000,0,Tidak
1188260,Penyusunan Telapak Ekologis Ruang Kota Dalam Rangka Perhitungan Daya Dukung dan Daya Tampung Lingkungan Hidup Kota Bandung,NA,2014-05-02,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Badan Perencanaan Pembangunan Daerah Kota Bandung,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2014,2014,280000000,279922500,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,15,LPSE Kota Bandung,Badan Perencanaan Pembangunan Daerah Kota Bandung,CV.IMAYA CONSULTING ENGINEERS,JL. SURYALAYA I NO. 27 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.216.545.2-424.000,NA,0,0,Tidak
1181260,AB.1 Pengadaan Mobil Truck Crane URC,NA,2014-05-02,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pengadaan Barang,e-Lelang Umum,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,4919500000,4918320000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil dan Non Kecil,37,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.RIZKI JAYA MANDIRI,JL. PERMATA BUMI RAYA NO. DA-123 RT 001 RW 003 KEL. CISARANTEN KULON KEC. ARCAMANIK - BANDUNG (KOTA) - JAWA BARAT,31.175.298.4-429.000,NA,4705800000,4705800000,Tidak
1191260,Jasa Konsultansi Pengawasan Pembangunan Gedung Rumah Sakit Khusus Gigi dan Mulut,792639,2014-05-02,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Rumah Sakit Khusus Gigi dan Mulut,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Prakualifikasi,Satu File,Biaya Terendah,APBD 2014,2014,96348000,96305000,Persentase,Tahun Tunggal,Pengadaan Tunggal,Jl.L.L.R.E. Martadinata No. 45 Bandung - Bandung (Kota),NA,20,LPSE Kota Bandung,Rumah Sakit Khusus Gigi dan Mulut,PT. ALOCITA MANDIRI,JL. PRATISTA BARAT 7 NO. 4 ANTAPANI KIDUL - BANDUNG (KOTA) - JAWA BARAT,01.555.547.7-429.000,NA,89650000,89650000,Tidak
1189260,Penyusunan Perencanaan Pengembangan Kawasan Teknopolis Gedebage,NA,2014-05-02,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Badan Perencanaan Pembangunan Daerah Kota Bandung,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2014,2014,230000000,229927500,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,20,LPSE Kota Bandung,Badan Perencanaan Pembangunan Daerah Kota Bandung,PRIMATJIPTA PUTRA PERSADA,JL. RUMAHSAKIT NO 97 UJUNGBERUNG - BANDUNG (KOTA) - JAWA BARAT,02.789.029.2-429.000,NA,0,0,Tidak
1193260,Belanja Modal Pengadaan Bus Pelayanan Pajak Terpadu,1229957,2014-05-04,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pelayanan Pajak,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,4190200000,4184510220,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Dinas Pelayanan Pajak Kota Bandung - Bandung (Kota),Perusahaan Non Kecil,32,LPSE Kota Bandung,Dinas Pelayanan Pajak,CV.CIPTA SUKSES TEKNOLOGHY,"KP. DUREN BARU NO.82 SUSUKAN, BOJONG GEDE - BOGOR (KAB.) - JAWA BARAT",31.793.233.3-403.000,NA,4051657500,4051657500,Tidak
1197260,Perencanaan Pembangunan Gedung Kantor Kecamatan Bandung Kulon,1184380,2014-05-06,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Kecamatan Bandung Kulon,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Prakualifikasi,Satu File,Biaya Terendah,APBD 2014,2014,100000000,97141000,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kantor Kecamatan Bandung Kulon Kota Bandung - Bandung (Kota),NA,30,LPSE Kota Bandung,Kecamatan Bandung Kulon,PT. MASSUKA PRATAMA,JL. UJUNGBERUNG INDAH ASRI I NO. 6 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.436.246.1-441.000,NA,77330000,77330000,Tidak
1195260,Jasa Konsultansi RTBL Sub Pusat Pelayanan Kota Ujungberung Kota Bandung,840753,2014-05-06,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Tata Ruang dan Cipta Karya,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2014,2014,350000000,349987000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,SPK Ujungberung Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,30,LPSE Kota Bandung,Dinas Tata Ruang dan Cipta Karya,PT. WINAGUNA SARANA TEKNIK,JL. MEKARSARI NO. 105 BABAKANSARI BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.241.591.3-424.000,NA,0,0,Tidak
1192260,Identifikasi Lokasi Sarana Air Bersih dan Sanitasi,1186112,2014-05-06,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Tata Ruang dan Cipta Karya,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2014,2014,250000000,223342000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,22,LPSE Kota Bandung,Dinas Tata Ruang dan Cipta Karya,PT. MUNASA KREASI NUSANTARA,JL. MARS SELATAN NO 17 MARGAHAYU RAYA BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.108.378.7-429.000,NA,0,0,Tidak
1121260,Pengadaan Kendaraan Unit Pancar Pemadam Kebakaran berserta Kelengkapannya,739499,2014-05-06,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pencegahan dan Penanggulangan Kebakaran,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,3900000000,3795825000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jl. Sukabumi No. 17 - Bandung (Kota),Perusahaan Non Kecil,30,LPSE Kota Bandung,Dinas Pencegahan dan Penanggulangan Kebakaran,PT ASTANITA SUKSES APINDO,"KOMP. GADING BUKIT INDAH V-20, JL. BUKIT GADING RAYA, KEL. KELAPA GADING BARAT, KEC. KELAPA GADING - JAKARTA UTARA (KOTA) - DKI JAKARTA",01.816.588.6-046.000,NA,3699300000,0,Tidak
1201260,Jasa Konsultansi Perencanaan Fasilitasi Pembangunan Prasarana dan Sarana Dasar Permukiman,NA,2014-05-07,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Tata Ruang dan Cipta Karya,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Prakualifikasi,Satu File,Biaya Terendah,APBD 2014,2014,180000000,179965500,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,21,LPSE Kota Bandung,Dinas Tata Ruang dan Cipta Karya,PT. STUDIO CILAKI EMPAT LIMA,JL. BUDISARI RAYA NO 12B SETIABUDI RT 03/05 - BANDUNG (KOTA) - JAWA BARAT,01.678.340.9-441.000,NA,172755000,172755000,Tidak
1199260,Pengadaan Konstruksi Gedung Kantor Kecamatan Cidadap Tahap II,764425,2014-05-07,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Kecamatan Cidadap,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,2708965000,2635353000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Jl. Hegarmanah Tengah No.1 Cidadap - Bandung (Kota),Perusahaan Kecil,57,LPSE Kota Bandung,Kecamatan Cidadap,CV.ATTMIKA IYASA,JL. SINOM RAYA NO. 8 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.369.470.8-428.000,NA,2115115000,2115115000,Tidak
1160260,BELANJA MODAL ALAT-ALAT ANGKUTAN DARAT BERMOTOR JEEP (MOBIL UNIT PENERANGAN KB (MUPEN KB)),NA,2014-05-07,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Badan Pemberdayaan Perempuan dan Keluarga Berencana,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,625040000,624800000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,BPPKB Kota Bandung - Bandung (Kota),Perusahaan Kecil,44,LPSE Kota Bandung,Badan Pemberdayaan Perempuan dan Keluarga Berencana,CV.DELTA TRANS ENGINEERING,JL. SAUDARA UJUNG NO. 161 KOTA MEDAN - MEDAN (KOTA) - SUMATERA UTARA,01.872.210.8-122.000,NA,568480000,0,Tidak
1185260,"Pengadaan Sarana Produksi Pengembangan Pertanian Perkotaan, Pengadaan Pot dan Polybag",1258829,2014-05-12,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pertanian dan Ketahanan Pangan,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,994335000,994216500,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jalan Arjuna No. 45 Kec.Cicendo - Bandung (Kota),Perusahaan Kecil,50,LPSE Kota Bandung,Dinas Pertanian dan Ketahanan Pangan,CAHAYA MULIA,JL. RAYA BARAT NO 211 CICALENGKA KAB. BANDUNG - BANDUNG (KAB.) - JAWA BARAT,01.476.643.0-444.000,NA,833746500,0,Tidak
1204260,Jasa Konsultansi Penelitian Pembuatan Data Base Arsip,779815,2014-05-12,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Tata Ruang dan Cipta Karya,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2014,2014,550000000,462687500,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Dinas Tata Ruang dan Cipta Karya Kota Bandung Jl. Cianjur No. 34 Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,45,LPSE Kota Bandung,Dinas Tata Ruang dan Cipta Karya,PT MAPALUS MENGGALA ENGINEERING,JL. GARUT NO.5 - BANDUNG (KOTA) - JAWA BARAT,01.548.436.3-423.000,NA,0,0,Tidak
1209260,Jasa Konsultansi Pendataan Bangunan,1417913,2014-05-12,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Tata Ruang dan Cipta Karya,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2014,2014,900000000,894487000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,SWK Gedebage Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,33,LPSE Kota Bandung,Dinas Tata Ruang dan Cipta Karya,PT. MIRANTHI KONSULTAN PERMAI,JL. MALEER INDAH III NO. 40 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.210.739.7-424.000,NA,0,0,Tidak
1187260,Pengadaan Sarana Kebun Bibit Desa (KBD),1259294,2014-05-12,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pertanian dan Ketahanan Pangan,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,755000000,754911200,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jalan Arjuna No. 45 Kec.Cicendo - Bandung (Kota),Perusahaan Kecil,45,LPSE Kota Bandung,Dinas Pertanian dan Ketahanan Pangan,CV.CIKAL PERKASA,JL. GALAXY III NO. 57 MARGAHAYU RAYA - BANDUNG (KOTA) - JAWA BARAT,02.789.813.9-429.000,NA,672120000,0,Tidak
1210260,Belanja Jasa Cleaning Service,NA,2014-05-12,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Rumah Sakit Khusus Ibu dan Anak,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,300000000,247603719,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,RS. Khusus Ibu dan Anak - Bandung (Kota),Perusahaan Kecil,38,LPSE Kota Bandung,Rumah Sakit Khusus Ibu dan Anak,CV.PERTIWI JAYA,JL. KARASAK UTARA II/II NO.7 - BANDUNG (KOTA) - JAWA BARAT,02.081.267.3-422.000,NA,193602933,193602933,Tidak
1211260,Belanja Jasa Pengamanan Kantor,NA,2014-05-12,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Rumah Sakit Khusus Ibu dan Anak,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,342000000,340051201.23,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,RS. Khusus Ibu dan Anak - Bandung (Kota),Perusahaan Kecil,15,LPSE Kota Bandung,Rumah Sakit Khusus Ibu dan Anak,PT. INDO SARANA USAHA,JL.RAYA PANDEGLANG KM.2 SEMPU KELURAHAN CIPARE SERANG - SERANG (KOTA) - BANTEN,02.657.910.2-401.000,NA,288838550,288838550,Tidak
1212260,Belanja Pakaian Olahraga,954481,2014-05-12,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pemuda dan Olah Raga,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,547000000,546826500,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Dinas Pemuda dan Olahraga - Bandung (Kota),Perusahaan Kecil,93,LPSE Kota Bandung,Dinas Pemuda dan Olah Raga,CV.AMERU JAYA,CIDURIAN SELATAN NO 6 - BANDUNG (KOTA) - JAWA BARAT,31.203.678.3-429.000,NA,520600000,520600000,Tidak
1186260,"Pengadaan Media Tanam, Pupuk Pestisida dan Tanah Lembang",1258909,2014-05-12,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pertanian dan Ketahanan Pangan,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,1102300000,1102289400,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jalan Arjuna No. 45 Kec.Cicendo - Bandung (Kota),Perusahaan Kecil,48,LPSE Kota Bandung,Dinas Pertanian dan Ketahanan Pangan,CV.TRI PUTRA PUSAKA,JLN GALAXY III NO 57 MARGAHAYU - BANDUNG (KOTA) - JAWA BARAT,02.789.814.7-429.000,NA,982060000,0,Tidak
1207260,Pengadaan Obat/Bahan Kedokteran Gigi,NA,2014-05-13,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Rumah Sakit Khusus Gigi dan Mulut,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,1065075000,1015469400,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,RSKGM Kota Bandung - Bandung (Kota),Perusahaan Kecil,21,LPSE Kota Bandung,Rumah Sakit Khusus Gigi dan Mulut,PT. ARCAMANIK MUSTIKA FARMA,JL. CITAMIANG NO. 59 B - BANDUNG (KOTA) - JAWA BARAT,02.065.206.1-423.000,NA,987536000,987536000,Tidak
1206260,Rehabilitasi Gedung Kantor Kecamatan Arcamanik Tahap II,1007780,2014-05-16,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Kecamatan Arcamanik,Pekerjaan Konstruksi,e-Lelang Umum,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,2300000000,2298941000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Arcamanik Kota Bandung - Bandung (Kota),Perusahaan Kecil,56,LPSE Kota Bandung,Kecamatan Arcamanik,CV.SUKAJAYA,JL. SUKAJAYA NO. 10/12 CIBABAT - KOTA CIMAHI - CIMAHI (KOTA) - JAWA BARAT,02.064.296.3-421.000,NA,1911649000,1911649000,Tidak
1205260,Rehabilitasi Gedung Kantor Kelurahan Cisaranten Binaharapan,1008212,2014-05-16,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Kecamatan Arcamanik,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,550000000,549500000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kelurahan Cisaranten Binaharapan Kota Bandung - Bandung (Kota),Perusahaan Kecil,53,LPSE Kota Bandung,Kecamatan Arcamanik,CV.GRAHA TEKNIK,JL. INFANTRI BLOK. B NO. 133 KOMP. CILAME PERMAI DS. CILAME KECAMATAN NGAMPRAH - BANDUNG BARAT (KAB.) - JAWA BARAT,02 526 212 2 421 000,NA,472959000,472959000,Tidak
1101260,Peningkatan Jl. Cisurupan dan Jl Pasir luhur,NA,2014-05-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,2731259000,2603293000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Cibiru - Bandung (Kota),Perusahaan Non Kecil,28,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PT. ARIESTA KARYA,JL. H. KURDI TIMUR NO. 23 - BANDUNG (KOTA) - JAWA BARAT,01.449.852.1-422.000,NA,2187205724,2187205724,Tidak
1208260,Peningkatan Jl.Sirna Galih,NA,2014-05-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,818201000,761376000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Cibeunying Kidul - Bandung (Kota),Perusahaan Kecil,31,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.AYUNING,JL. PASIRLAYUNG TENGAH NO. C-12 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.778.564.1-423.000,NA,585585000,585585000,Tidak
1218260,"Peningkatan Jl.Dewi Sartika, Jl.Simpang,Jl.Kepatihan",NA,2014-05-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,2655442000,2587577000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Regol - Bandung (Kota),Perusahaan Non Kecil,27,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PT. SATRIA GRAHA,JL.BABAKAN TAROGONG NO.200 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.665.606.8-441.000,NA,2080425896,2080425896,Tidak
1225260,"Peningkatan Jl. Atlas Raya, Jl. Atlas Tengah, Jl. Atlas I, II",NA,2014-05-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,657236000,654621000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Kiaracondong - Bandung (Kota),Perusahaan Kecil,29,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.PUTRA SPARTA,JL. MERKURI SELATAN III NO. 6 - BANDUNG (KOTA) - JAWA BARAT,02.084.013.8-429.000,NA,589156510,589156510,Tidak
1246260,eningkatan Jl. Babakan Jeruk 8,NA,2014-05-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,543048000,514517000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Sukajadi - Bandung (Kota),Perusahaan Kecil,50,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.AYUNING,JL. PASIRLAYUNG TENGAH NO. C-12 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.778.564.1-423.000,NA,397949000,397949000,Tidak
1234260,Peningkatan Jl.Sasak Batu,NA,2014-05-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,1204746069,1140816000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Mandalajati - Bandung (Kota),Perusahaan Kecil,35,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.ROMIZA,JL. PURWAKARTA 9 NO. 15 RT/RW. 001/001 KEC. ANTAPANI TENGAH - BANDUNG (KOTA) - JAWA BARAT,31.377.015.8-429.000,NA,880370420,880370422,Tidak
1237260,"Peningkatan Jl Cicabe, Jl Gang III, Jl Kolecer, Jl Mandala II, Jl Saodah dan Jl Sinom",NA,2014-05-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,3420951000,3276150000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Mandalajati - Bandung (Kota),Perusahaan Non Kecil,33,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PT. ARTHA MULTI SARANA,JL. PURWAKARTA 1 NO. 1 ANTAPANI BANDUNG - BANDUNG (KOTA) - JAWA BARAT,21.112.251.0-429.000,NA,2514093000,2514093000,Tidak
1220260,"Peningkatan Jl. Anyer Dalam, Jl. Sukabumi Dalam, Jl. Sukabumi Dalam I, Jl. Cianjur (Lanjutan), Jl. Sukabumi (Lanjutan)",NA,2014-05-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,1971961000,1964945000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Batununggal - Bandung (Kota),Perusahaan Kecil,38,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.BIRATAMA,JL. NATUNA NO. 31 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.555.322.5-423.000,NA,1605868354,1605868354,Tidak
1227260,"Peningkatan Jl. Cikawao, Jl. Sadakeling",NA,2014-05-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2014,2014,1517048000,1511570000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Lengkong - Aceh Barat Daya (Kab.),Perusahaan Kecil,53,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.MEGAROSSA,JL. BABAKAN CIPARAY NO.364 BLK BABAKAN CIPARAY - BANDUNG (KOTA) - JAWA BARAT,01.476.334.6-442.000,NA,1231240755,1231240755,Tidak
