kode_lelang,nama_lelang,kode_rup,tanggal_pembuatan,keterangan,tahapan_lelang,instansi,satuan_kerja,kategori,metode_pengadaan,metode_kualifikasi,metode_dokumen,metode_evaluasi,tahun_anggaran,tahun,pagu,hps,cara_pembayaran,pembebanan_ta,sumber_pendanaan,lokasi,kualifikasi_usaha,peserta_lelang,agency,satker,nama_pemenang,alamat,npwp,hasil_negosiasi,harga_penawaran,harga_terkoreksi,gagal_lelang
2371260,Pekerjaan Jasa Konsultansi Fasilitasi Pembangunan Prasarana dan Sarana Dasar Permukiman Berbasis Masyarakat,NA,2015-03-25,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2015,2015,200000000,199281500,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,15,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,PT. PRIYAGA MITRA KONSULTAN,JL. EKADASA NO. E3 TAMAN CIPADUNG INDAH - BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.595.733.5-429.000,NA,179531000,179531000,Tidak
2411260,Pengawasan Teknik Pembangunan Jalan Wilayah Gedebage III.1,3801095,2015-03-27,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2015,2015,397375000,397375000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,23,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.EMPAT PETULAI,JL.DIPATI UKUR NO. 120 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.241.514.5-423.000,NA,0,0,Tidak
2413260,Pengawasan Teknik Pembangunan Jalan Wilayah Gedebage III.2,3801257,2015-03-27,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2015,2015,378207500,378207500,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,22,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. PURI DIMENSI,JL. GADING UTAMA AIII NO.3 - BANDUNG (KOTA) - JAWA BARAT,01.822.790.0-441.000,NA,0,0,Tidak
2410260,Belanja Jasa Konsultasi Penelitian Kajian Standarisasi Batas Kewilayahan Secara Proposional dan Berimbang di Kota Bandung,2986965,2015-03-30,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Badan Perencanaan Pembangunan Daerah Kota Bandung,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2015,2015,250000000,249733000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,25,Agency ULP Kota Bandung,Badan Perencanaan Pembangunan Daerah Kota Bandung,PT. SIGMA EKSPRESI,SURAPATI CORE JL. ANGGREK BOULEVARD NO. 19 - BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.421.821.8-424.000,NA,0,0,Tidak
2341260,Pengadaan Mobil Rescue Beserta kelengkapannya,2815665,2015-03-31,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Pencegahan dan Penanggulangan Kebakaran,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,4023628000,3924085000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jl. Sukabumi No.17 - Bandung (Kota),Perusahaan Non Kecil,37,Agency ULP Kota Bandung,Dinas Pencegahan dan Penanggulangan Kebakaran,PT. ECKHOLM SERAYA PRATAMA,JL. LETJEND. SUPRAPTO NO. 29 L RT. 007 RW. 02 KEL. HARAPAN MULIA KEC. KEMAYORAN - JAKARTA PUSAT (KOTA) - DKI JAKARTA,03.190.230.7-027.000,NA,3715800000,3715800000,Tidak
2417260,Jasa Konsultansi Perencanaan Penyediaan Sarana Sanitasi,NA,2015-03-31,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2015,2015,200000000,198796000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,27,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,PT. WINAGUNA SARANA TEKNIK,JL. MEKARSARI NO. 105 BABAKANSARI BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.241.591.3-424.000,NA,182160000,182160000,Tidak
2415260,Jasa Konsultansi Perencanaan Penyediaan Sarana Air Bersih (Modul 2),NA,2015-03-31,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2015,2015,170000000,169136000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,31,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,PT. SIGMA EKSPRESI,SURAPATI CORE JL. ANGGREK BOULEVARD NO. 19 - BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.421.821.8-424.000,NA,160380000,160380000,Tidak
2416260,Jasa Konsultansi Perencanaan Pengadaan Sumur Infiltrasi,NA,2015-03-31,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2015,2015,100000000,98223000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,20,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,PT. INTIMULYA MULTIKENCANA,KOMPLEK UJUNG BERUNG INDAH BLOK 7 NOMOR 7 - BANDUNG (KOTA) - JAWA BARAT,01.216.271.5-441.000,NA,90160000,90160000,Tidak
2414260,Jasa Konsultansi Perencanaan  Penyediaan Sarana Air Bersih (Modul 1),NA,2015-03-31,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2015,2015,100000000,99158000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,28,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,PT. ANDRA CIPTA CONSULT,JL. SITUSARI VII NO. 42 CIJAGRA-BANDUNG - BANDUNG (KOTA) - JAWA BARAT,31.294.519.9-424.000,NA,84260000,84260000,Tidak
2342260,Konsultan Pengawasan Pembangunan Gedung Kantor UPT DPPK Wil. Selatan Dinas Pencegahan dan Penanggulangan Kebakaran,2806351,2015-04-01,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Pencegahan dan Penanggulangan Kebakaran,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2015,2015,73000000,73000000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Jl. Sukabumi No.17 - Bandung (Kota),NA,13,Agency ULP Kota Bandung,Dinas Pencegahan dan Penanggulangan Kebakaran,PT. GELAR BUANA PERSADA,JL. SADANG TENGAH RAYA NO. 10 RT 009 RW 14 - BANDUNG (KOTA) - JAWA BARAT,01.450.058.1-423.000,NA,51101000,0,Tidak
2349260,PEMELIHARAAN PJU Jl. Subang  (Mulai Jl. Purwakarta s/d Trs. Jl. Jakarta),3316773,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,405810000,387013000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Ujungberung - Bandung (Kota),Perusahaan Kecil,20,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.NAJWAN MANDIRI,"KP. GUNUNG LEUTIK RT 02/03, KEC. CIPARAY - BANDUNG (KAB.) - JAWA BARAT",03.219.764.2-444.000,NA,356674000,356674000,Tidak
2353260,PEMELIHARAAN PJU Jalan Ters. Buah Batu  (Mulai Jl. Soekarno Hatta s/d Jl. Tol Purbaleunyi),3316680,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,3035653000,2869892000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Gedebage - Bandung (Kota),Perusahaan Non Kecil,35,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. LUMINTU INSAN MANDIRI,"JL. TROCADERO NO.15 RUKO PALAIS DE EUROPA, KARAWACI - TANGERANG (KOTA) - BANTEN",02.487.374.7-402.000,NA,2556582000,2556582000,Tidak
2357260,PEMELIHARAAN PJU JL HASANUDIN,3315010,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,466369600,437931000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Cibeunying - Bandung (Kota),Perusahaan Kecil,24,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. AGAM BANGUN SARANA,PONDOK HIJAU PERMAI JL. KENARI BLOK A1 NO. 8 - BEKASI (KOTA) - JAWA BARAT,21.019.452.8-432.000,NA,403702700,403702700,Tidak
2401260,Pembangunan PJU Jl. Babakan Surabaya (Mulai Jalan Ters. Jakarta s/d Jl. Desa),3332488,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,701762000,690246000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Karees - Bandung (Kota),Perusahaan Kecil,33,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT.CURUG KEMBAR MAS,JL.SARI INDAH I NO.2 KEL.BABAKAN SARI KEC.KIARACONDONG - BANDUNG (KOTA) - JAWA BARAT,01.579.885.3-424.000,NA,652838000,652838000,Tidak
2369260,PEMELIHARAAN PJU Jl. Gedebage Selatan  (Mulai Jl. Rancapacing s/d Jl. Derwati,3640153,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,2422574000,2274811000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Gedebage - Bandung (Kota),Perusahaan Kecil,37,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT.CURUG KEMBAR MAS,JL.SARI INDAH I NO.2 KEL.BABAKAN SARI KEC.KIARACONDONG - BANDUNG (KOTA) - JAWA BARAT,01.579.885.3-424.000,NA,2124074000,2124076000,Tidak
2383260,Pembangunan PJU Jl. Jembatan Empat (Mulai Jl. Ibrahim Adjie s/d Jl. Cempaka),3332393,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,280875000,270940000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Gedebage - Bandung (Kota),Perusahaan Kecil,23,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.PRIMA JAYA TEKNIK,"KP.SUKAWANGI RT01/09,SITUWANGI CIHAMPELAS BANDUNG BARAT-JAWA BARAT-00000 - CIMAHI (KOTA) - JAWA BARAT",31.460.483.6-421.000,NA,250434000,250434000,Tidak
2374260,Pembangunan PJU Jl. Bantaran Kali Cipamokolan  (Mulai Jembatan Kali Cikilen s/d Jl. Cisaranten),3757919,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,474544000,462785000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Gedebage - Bandung (Kota),Perusahaan Kecil,20,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. BONAULI INDAH BERSINAR,"SENTRA NIAGA DUTA MAS BLOK C2/10, ITC FATMAWATI - JAKARTA SELATAN (KOTA) - DKI JAKARTA",03.227.860.8-019.000,NA,430664000,430664000,Tidak
2403260,Pembangunan PJU JL SURAPATI (RUAS KANAN : DARI JL SENTOT ALIBASA S/D JL PAHLAWAN),3757720,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,1288065800,1177286000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Cibeunying - Bandung (Kota),Perusahaan Kecil,53,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT.CURUG KEMBAR MAS,JL.SARI INDAH I NO.2 KEL.BABAKAN SARI KEC.KIARACONDONG - BANDUNG (KOTA) - JAWA BARAT,01.579.885.3-424.000,NA,1086338000,1086338000,Tidak
2354260,PEMELIHARAAN PJU Jl. Malabar & Jl. Halimun (JL. Windu-Jl.Talaga Bodas),3315291,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,728614000,687628800,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Karees - Bandung (Kota),Perusahaan Kecil,22,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT.CURUG KEMBAR MAS,JL.SARI INDAH I NO.2 KEL.BABAKAN SARI KEC.KIARACONDONG - BANDUNG (KOTA) - JAWA BARAT,01.579.885.3-424.000,NA,643519000,643519600,Tidak
2405260,Pembangunan PJU Jl. Rumah Sakit (Mulai Jl. Masuk Pasar Gedebage s/d PT. Bintang Agung (Spining),3364162,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,275567000,260731000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Gedebage - Bandung (Kota),Perusahaan Kecil,42,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.PRIMA JAYA TEKNIK,"KP.SUKAWANGI RT01/09,SITUWANGI CIHAMPELAS BANDUNG BARAT-JAWA BARAT-00000 - CIMAHI (KOTA) - JAWA BARAT",31.460.483.6-421.000,NA,240753000,240753000,Tidak
2392260,"Pembangunan PJU Jl. Bukit Indah, I-VI, IX",3364013,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,596478000,586902000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Ujungberung - Bandung (Kota),Perusahaan Kecil,25,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.NAJWAN MANDIRI,"KP. GUNUNG LEUTIK RT 02/03, KEC. CIPARAY - BANDUNG (KAB.) - JAWA BARAT",03.219.764.2-444.000,NA,543250000,543249000,Tidak
2385260,Pembangunan PJU JL. BATUNUNGGAL (POLSEK BANDUNG KIDUL -TOL BUAH BATU),3364851,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,351287000,339047000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Gedebage - Bandung (Kota),Perusahaan Kecil,43,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. AGAM BANGUN SARANA,PONDOK HIJAU PERMAI JL. KENARI BLOK A1 NO. 8 - BEKASI (KOTA) - JAWA BARAT,21.019.452.8-432.000,NA,314745000,314744000,Tidak
2390260,Pembangunan PJU Jl. Pluto Selatan III,3364619,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,417574000,412125000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Gedebage - Bandung (Kota),Perusahaan Kecil,34,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.NAJWAN MANDIRI,"KP. GUNUNG LEUTIK RT 02/03, KEC. CIPARAY - BANDUNG (KAB.) - JAWA BARAT",03.219.764.2-444.000,NA,381702000,381702000,Tidak
2397260,Pembangunan PJU Jl. Babakan Teureup  (Mulai Jl. Nagrog s/d Ujung Jalan),3757872,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,435548000,428226000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Ujungberung - Bandung (Kota),Perusahaan Kecil,30,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. BONAULI INDAH BERSINAR,"SENTRA NIAGA DUTA MAS BLOK C2/10, ITC FATMAWATI - JAKARTA SELATAN (KOTA) - DKI JAKARTA",03.227.860.8-019.000,NA,403601000,403601000,Tidak
2407260,Pembangunan PJU Jl. Mandala (Mulai Jl. Ibrahim Adjie s/d Jl. Soekarno Hatta),3332742,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,398059000,390956000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Karees - Bandung (Kota),Perusahaan Kecil,53,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. AGAM BANGUN SARANA,PONDOK HIJAU PERMAI JL. KENARI BLOK A1 NO. 8 - BEKASI (KOTA) - JAWA BARAT,21.019.452.8-432.000,NA,362839000,362840000,Tidak
2376260,Pembangunan PJU  Jl. Gitar (Jl. Gunturmadu s/d Jl. Bangreng),3332910,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,312719000,301622000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Karees - Bandung (Kota),Perusahaan Kecil,29,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.PRIMA JAYA TEKNIK,"KP.SUKAWANGI RT01/09,SITUWANGI CIHAMPELAS BANDUNG BARAT-JAWA BARAT-00000 - CIMAHI (KOTA) - JAWA BARAT",31.460.483.6-421.000,NA,287221000,287221000,Tidak
2388260,Pembangunan PJU JL HALTE UTARA,3334389,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,502799200,492047000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Gedebage - Bandung (Kota),Perusahaan Kecil,34,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.PRIMA JAYA TEKNIK,"KP.SUKAWANGI RT01/09,SITUWANGI CIHAMPELAS BANDUNG BARAT-JAWA BARAT-00000 - CIMAHI (KOTA) - JAWA BARAT",31.460.483.6-421.000,NA,452712000,452712000,Tidak
2404260,"Pembangunan PJU Jl. Pasirjaya  IV, V, VI, VII, VIII, IX, X, Jl. Pasirjaya Timur",3644863,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,1251115000,1207668000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Karees - Bandung (Kota),Perusahaan Kecil,60,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. BONAULI INDAH BERSINAR,"SENTRA NIAGA DUTA MAS BLOK C2/10, ITC FATMAWATI - JAKARTA SELATAN (KOTA) - DKI JAKARTA",03.227.860.8-019.000,NA,1091119000,1091119000,Tidak
2379260,Pembangunan PJU Jl. Cipadung (Mulai Gg. Gagak III s/d Jl. Krida Nusantara),3364302,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,544693000,535791000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Tegallega - Bandung (Kota),Perusahaan Kecil,28,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.NAJWAN MANDIRI,"KP. GUNUNG LEUTIK RT 02/03, KEC. CIPARAY - BANDUNG (KAB.) - JAWA BARAT",03.219.764.2-444.000,NA,497061000,497061000,Tidak
2398260,Pembangunan PJU JL. PLUTO UTARA (JL. PLUTO RAYA - JL. SATURNUS SELATAN IX),3365211,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,381938000,368040000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Gedebage - Bandung (Kota),Perusahaan Kecil,41,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. AGAM BANGUN SARANA,PONDOK HIJAU PERMAI JL. KENARI BLOK A1 NO. 8 - BEKASI (KOTA) - JAWA BARAT,21.019.452.8-432.000,NA,344945000,344945000,Tidak
2387260,Pembangunan PJU Jl. Batu Kali dan sekitarnya,3363825,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,487395000,479270000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Tegallega - Bandung (Kota),Perusahaan Kecil,25,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.NAJWAN MANDIRI,"KP. GUNUNG LEUTIK RT 02/03, KEC. CIPARAY - BANDUNG (KAB.) - JAWA BARAT",03.219.764.2-444.000,NA,443067000,443067000,Tidak
2355260,PEMELIHARAAN PJU JL. Lodaya (JL. Burangrang - Jl. Pelajar Pejuang 45),3315419,2015-04-02,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,602807000,565965200,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Wilayah Karees - Bandung (Kota),Perusahaan Kecil,21,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. BONAULI INDAH BERSINAR,"SENTRA NIAGA DUTA MAS BLOK C2/10, ITC FATMAWATI - JAKARTA SELATAN (KOTA) - DKI JAKARTA",03.227.860.8-019.000,NA,532100000,532100700,Tidak
2422260,Belanja Jasa Pantry,3255437,2015-04-06,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Sekretariat DPRD,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,577690000,500423616,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Sekretariat DPRD Kota Bandung - Bandung (Kota),Perusahaan Kecil dan Non Kecil,25,Agency ULP Kota Bandung,Sekretariat DPRD,SINDA PRATAMA MANDIRI,"JL. MANGLAYANG BARAT II NO. 6 DAMAR MAS, KAMASAN, BANJARAN, - BANDUNG (KAB.) - JAWA BARAT",70.633.324.2-445.000,NA,448000256,448000256,Tidak
2423260,"Pembuatan Peta Tematik Sebaran Sekolah (PAUD, TK, SD, SMP, SMA, PT)",3865011,2015-04-07,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Pagu Anggaran,APBD 2015,2015,500000000,497035000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Wilayah Administrasi Kota Bandung - Bandung (Kota),NA,66,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,PT. MUNASA KREASI NUSANTARA,JL. MARS SELATAN NO 17 MARGAHAYU RAYA BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.108.378.7-429.000,NA,0,0,Tidak
2429260,Belanja Fisik Konstruksi Kantor Kecamatan Andir,3547259,2015-04-07,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Kecamatan Andir,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2015,2015,2793000000,2472520000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Jl. Srigunting Raya No.1 - Bandung (Kota),Perusahaan Kecil,87,Agency ULP Kota Bandung,Kecamatan Andir,CV.NATA JAYA,JL. PULAU KALIMANTAN NO. 27 SUBANG - SUBANG (KAB.) - JAWA BARAT,02.303.120.6-439.000,NA,1928319000,1928346000,Tidak
