kode_lelang,nama_lelang,kode_rup,tanggal_pembuatan,keterangan,tahapan_lelang,instansi,satuan_kerja,kategori,metode_pengadaan,metode_kualifikasi,metode_dokumen,metode_evaluasi,tahun_anggaran,tahun,pagu,hps,cara_pembayaran,pembebanan_ta,sumber_pendanaan,lokasi,kualifikasi_usaha,peserta_lelang,agency,satker,nama_pemenang,alamat,npwp,hasil_negosiasi,harga_penawaran,harga_terkoreksi,gagal_lelang
3224260,Perencanaan Teknik Pembangunan PJL Wilayah Cibeunying dan Bojonegara,3314687,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,230000000,222755500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wil. Cibeunying dan Bojonegara - Bandung (Kota),Pembobotan Kualitas dan Biaya,17,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. MULTIKREASI KARYA UTAMA,"JL.PASIR JAYA XI NO.19, KEL.PASIRLUYU, KEC.REGOL - BANDUNG (KOTA) - JAWA BARAT",01.588.950.4-424.000,NA,0,0,Tidak
3225260,Perencanaan Teknik Pembangunan PJL Wilayah Karees dan Tegallega,7364636,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,230000000,222755500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wil. Karees dan Tegallega - Bandung (Kota),Pembobotan Kualitas dan Biaya,17,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. MULTIKREASI KARYA UTAMA,"JL.PASIR JAYA XI NO.19, KEL.PASIRLUYU, KEC.REGOL - BANDUNG (KOTA) - JAWA BARAT",01.588.950.4-424.000,NA,0,0,Tidak
3230260,Perencanaan Teknik Pembangunan PJU Wilayah Bojonegara dan Cibeunying,6930941,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,325000000,315062000,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Bojonagara dan Cibeunyinh - Bandung (Kota),Pembobotan Kualitas dan Biaya,20,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. GEOMATIKA MULTI SOLUTION,JL. SIMPANG PAHLAWAN 3 NO 10 - BANDUNG (KOTA) - JAWA BARAT,02.046.668.6-423.000,NA,0,0,Tidak
3231260,Perencanaan Teknik Pembangunan PJU Wilayah Karees,6821470,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,230000000,222755500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Karees - Bandung (Kota),Pembobotan Kualitas dan Biaya,17,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. SYAPRIL JANIZAR,KOMP. GRIYA WINAYA B-19 KEL. PASIRWANGI - BANDUNG (KOTA) - JAWA BARAT,31.816.477.9-429.000,NA,0,0,Tidak
3232260,Perencanaan Teknik Pembangunan PJU Wilayah Tegallega,6821615,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,230000000,222755500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wialayah Tegallega - Bandung (Kota),Pembobotan Kualitas dan Biaya,17,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. MUARA CONSULT,KOMP. BUMI PASUNDAN NO. 28 RT. 02 RW. 08 PASIR IMPUN MANDALAJATI BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.910.250.8-429.000,NA,0,0,Tidak
3233260,Perencanaan Teknik Pembangunan PJU Wilayah Ujungberung,6821630,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,230000000,222755500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Ujungberung - Bandung (Kota),Pembobotan Kualitas dan Biaya,19,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. MERCY TRIA CONSULT,KOMP. GRIYA BANDUNG ASRI 2 BLOK B1 NO. 15 CIPAGALO BOJONGSOANG KABUPATEN BANDUNG - BANDUNG (KAB.) - JAWA BARAT,74.454.519.5-444.000,NA,0,0,Tidak
3234260,Perencanaan Teknik Pembangunan PJU Wilayah Gedebage,6821644,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,230000000,222755500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Gedebage - Bandung (Kota),Pembobotan Kualitas dan Biaya,18,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. GEOMATIKA MULTI SOLUTION,JL. SIMPANG PAHLAWAN 3 NO 10 - BANDUNG (KOTA) - JAWA BARAT,02.046.668.6-423.000,NA,0,0,Tidak
3235260,Perencanaan Teknik Pemeliharaan PJU Wilayah Bojonegara,6821426,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,230000000,222755500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Bojonegara - Bandung (Kota),Pembobotan Kualitas dan Biaya,17,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. MUARA CONSULT,KOMP. BUMI PASUNDAN NO. 28 RT. 02 RW. 08 PASIR IMPUN MANDALAJATI BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.910.250.8-429.000,NA,0,0,Tidak
3236260,Perencanaan Teknik Pemeliharaan PJU Wilayah Cibeunying,6821441,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,230000000,222755500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Cibeunying - Bandung (Kota),Pembobotan Kualitas dan Biaya,17,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. MAZA PRADITA SARANA,JL. SALENDRO TIMUR VI NO 22 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.081.228.5-424.000,NA,0,0,Tidak
3237260,Perencanaan Teknik Pemeliharaan PJU Wilayah Karees,6821470,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,230000000,222755500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Karees - Bandung (Kota),Pembobotan Kualitas dan Biaya,19,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.IMAYA CONSULTING ENGINEERS,JL. SURYALAYA I NO. 27 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.216.545.2-424.000,NA,0,0,Tidak
3238260,Perencanaan Teknik Pemeliharaan PJU Wilayah Tegallega,6821461,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,230000000,222755500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Tegallega - Bandung (Kota),Pembobotan Kualitas dan Biaya,19,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. MUARA CONSULT,KOMP. BUMI PASUNDAN NO. 28 RT. 02 RW. 08 PASIR IMPUN MANDALAJATI BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.910.250.8-429.000,NA,0,0,Tidak
3239260,Perencanaan Teknik Pemeliharaan PJU Wilayah Ujungberung,6821482,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,230000000,222755500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Ujungberung - Bandung (Kota),Pembobotan Kualitas dan Biaya,20,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. MERCY TRIA CONSULT,KOMP. GRIYA BANDUNG ASRI 2 BLOK B1 NO. 15 CIPAGALO BOJONGSOANG KABUPATEN BANDUNG - BANDUNG (KAB.) - JAWA BARAT,74.454.519.5-444.000,NA,0,0,Tidak
3240260,Perencanaan Teknik Pemeliharaan PJU Wilayah Gedebage,6821492,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,230000000,222755500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Gedebage - Bandung (Kota),Pembobotan Kualitas dan Biaya,20,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. MERCY TRIA CONSULT,KOMP. GRIYA BANDUNG ASRI 2 BLOK B1 NO. 15 CIPAGALO BOJONGSOANG KABUPATEN BANDUNG - BANDUNG (KAB.) - JAWA BARAT,74.454.519.5-444.000,NA,0,0,Tidak
3242260,Perencanaan Lansekap Sungai II,7056684,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,250000000,242577500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,15,NA,Dinas Bina Marga dan Pengairan,NA,NA,NA,NA,NA,NA,Ya
3247260,Perencanaan Kolam Retensi/Detensi/Resapan I,7056833,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,250000000,244392500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,19,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.LAGADAR,JL. SUKANAGARA NO. 20 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.203.592.7-429.000,NA,0,0,Tidak
3254260,"DED Perencanaan Teknik Pembangunan Saluran dan Trotoar Jl.Sudirman Segmen3 (dari Jl.Kelenteng s/d.Jl.Jamika), dan  Jl.Klenteng",7156699,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,210000000,205342500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,33,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.BAGUS DARAJAT,KOMP KOPO PERMAI I BLOK V NO. 7 SUKAMENAK BANDUNG - BANDUNG (KAB.) - JAWA BARAT,01.778.444.8-445.000,NA,0,0,Tidak
3255260,"DED Perencanaan Teknik Pembangunan Saluran dan Trotoar Jl.Gatot Subroto, dan Jl.Terusan Gatot Subroto",7164502,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,210000000,205342500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,28,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.CITRA LESTARI,"JL.KOPO GG.PABAKI IV NO.14, PANJUNAN ASTANA ANYAR - BANDUNG (KOTA) - JAWA BARAT",02.366.584.7-422.000,NA,0,0,Tidak
3257260,"DED Perencanaan Teknik Pembangunan Saluran dan Trotoar  Jl.Kh.Ahmad Dachlan, Jl.Gajah, Jl.Sancang, Jl.Palasari (Pasar Buku)",7164368,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,210000000,205342500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,28,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. SIGMA EKSPRESI,SURAPATI CORE JL. ANGGREK BOULEVARD NO. 19 - BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.421.821.8-424.000,NA,0,0,Tidak
3259260,"DED Perencanaan Teknik Pembangunan Saluran dan Trotoar Jl.Cicendo, Jl.Kebon Kawung, Jl.Pasir Kaliki",7156521,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,210000000,205342500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,34,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.EMPAT PETULAI,JL.DIPATI UKUR NO. 120 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.241.514.5-423.000,NA,0,0,Tidak
3260260,"DED Perencanaan Teknik Pembangunan Saluran dan Trotoar Jl.Katamso, Jl.Pahlawan",7164645,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,210000000,205342500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,38,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. MUNASA KREASI NUSANTARA,JL. MARS SELATAN NO 17 MARGAHAYU RAYA BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.108.378.7-429.000,NA,0,0,Tidak
3263260,"DED Perencanaan Teknik Pembangunan Saluran dan Trotoar Jl.Tamansari, Jl.Siliwangi, Jl.Sumur Bandung",7156395,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,210000000,205342500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,36,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. FASADE KOBETAMA INTERNASIONAL,JL. SEKELIMUS XIV NO. 8 - BANDUNG (KOTA) - JAWA BARAT,66.961.260.8-424.000,NA,0,0,Tidak
3264260,"DED Perencanaan Teknik Pembangunan Saluran dan Trotoar Jl.Sulanjana, Jl.Ranggamalela, Jl.Ranggagading",7164561,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,210000000,205342500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,34,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. INASA SAKHA KIRANA,JL. MARS SELATAN VI NO.9 MARGAHAYU RAYA - BANDUNG (KOTA) - JAWA BARAT,02.333.122.6-441.000,NA,0,0,Tidak
3265260,"DED Perencanaan Teknik Pembangunan Saluran dan Trotoar Jl.Cipaganti, Jl.Setiabudhi",7153249,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,210000000,205342500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,34,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.EMPAT PETULAI,JL.DIPATI UKUR NO. 120 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.241.514.5-423.000,NA,0,0,Tidak
3267260,Perencanaan Teknik Sungai I,7056484,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,210000000,206992500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,26,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. NADIPUTRA PRATAMA,JL. LEAT NO. 4 - BANDUNG (KOTA) - JAWA BARAT,21.011.315.5-424.000,NA,0,0,Tidak
3268260,Perencanaan Teknik Sungai II,7056505,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,210000000,206992500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,25,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. SATRIA BUMISTRATA SERVICE,JL. HEGARMANAH TENGAH NO. 46 - BANDUNG (KOTA) - JAWA BARAT,01.465.683.9-423.000,NA,0,0,Tidak
3269260,Perencanaan Teknik Sungai III,7056533,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,210000000,206992500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,25,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. TATA BUMI KONSULTAN,JL. TERATAI MEKAR NO 14 PANGHEGAR PERMAI - BANDUNG - BANDUNG (KOTA) - JAWA BARAT,66.675.674.7-429.000,NA,0,0,Tidak
3272260,Rehab Ruang Pelayanan Kantor Kecamatan Ujung Berung,5857633,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Kecamatan Ujungberung,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2016,2016,800000000,799915000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kantor Kecamatan Ujung Berung - Bandung (Kota),Perusahaan Kecil,83,Agency ULP Kota Bandung,Kecamatan Ujungberung,CV.MEKAR JAYA,JL. KADIPATEN 6 NO.2 RT.002/003 KEL. ANTAPANI KIDUL KEC. CICADAS - BANDUNG (KOTA) - JAWA BARAT,02.203.512.5-429.000,NA,678888000,678888831,Tidak
3273260,Jasa Konsultansi Pemutakhiran Peta Garisan Rencana Kota,6377697,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,475000000,474622500,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,29,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,PT.CITRA LAHAN UTAMA,JL.RANCAMANYAR I NO.2A GUMURUH BATUNUNGGAL - BANDUNG (KOTA) - JAWA BARAT,01.131.194.1-424.000,NA,0,0,Tidak
3275260,Jasa Konsultansi Penyusunan RTBL dan Raperwal B (SPK Sadang Serang),6672046,2016-04-28,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,475000000,468792500,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,SPK Sadang Serang - Bandung (Kota),Pembobotan Kualitas dan Biaya,34,Agency ULP Kota Bandung,Dinas Tata Ruang dan Cipta Karya,PT. MUARA CONSULT,KOMP. BUMI PASUNDAN NO. 28 RT. 02 RW. 08 PASIR IMPUN MANDALAJATI BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.910.250.8-429.000,NA,0,0,Tidak
3214260,Perencanaan Teknik Jalan Wilayah Bojonegara,6821097,2016-04-29,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,500000000,489142500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Bojonegara - Bandung (Kota),Pembobotan Kualitas dan Biaya,34,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. PLANOSIP NUSANTARA ENGINEERING,JL. P.H.H MUSTOPA NO. 143 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.531.497.4-423.000,NA,0,0,Tidak
3215260,Perencanaan Teknik Jalan Wilayah Karees,6821183,2016-04-29,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,500000000,489142500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Karees - Bandung (Kota),Pembobotan Kualitas dan Biaya,35,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,CV.EMPAT PETULAI,JL.DIPATI UKUR NO. 120 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,02.241.514.5-423.000,NA,0,0,Tidak
3217260,Perencanaan Teknik Jalan Wilayah Ujungberung,6821204,2016-04-29,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,500000000,489142500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Ujungberung - Bandung (Kota),Pembobotan Kualitas dan Biaya,35,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT.MARATAMA CIPTA MANDIRI,JL.TULIP RAYA NO.26 SURAPATI CORE - BANDUNG (KOTA) - JAWA BARAT,02.606.700.9-423.000,NA,0,0,Tidak
3220260,Penyusunan Studi Kelayakan dan Perencanaan Teknik Jalan Tembus Cidurian-Gedebage Selatan,7166619,2016-04-29,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,786500000,775758500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wilayah Gedebage - Bandung (Kota),Pembobotan Kualitas dan Biaya,29,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT.MARATAMA CIPTA MANDIRI,JL.TULIP RAYA NO.26 SURAPATI CORE - BANDUNG (KOTA) - JAWA BARAT,02.606.700.9-423.000,NA,0,0,Tidak
3226260,Perencanaan Teknik Pembangunan PJL Wilayah Ujungberung dan Gedebage,7364691,2016-04-29,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,230000000,222755500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Wil. Ujungberung dan Gedebage - Bandung (Kota),Pembobotan Kualitas dan Biaya,17,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. MULTIKREASI KARYA UTAMA,"JL.PASIR JAYA XI NO.19, KEL.PASIRLUYU, KEC.REGOL - BANDUNG (KOTA) - JAWA BARAT",01.588.950.4-424.000,NA,0,0,Tidak
3241260,Perencanaan Lansekap Sungai I,7056663,2016-04-29,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,250000000,242577500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,16,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. SATRIA BUMISTRATA SERVICE,JL. HEGARMANAH TENGAH NO. 46 - BANDUNG (KOTA) - JAWA BARAT,01.465.683.9-423.000,NA,0,0,Tidak
3243260,Perencanaan Lansekap Sungai III,7056711,2016-04-29,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,250000000,242577500,Persentase,Tahun Tunggal,Pengadaan Tunggal,kota bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,16,NA,Dinas Bina Marga dan Pengairan,NA,NA,NA,NA,NA,NA,Ya
3246260,Perencanaan Kolam Retensi/Detensi/Resapan II,7056875,2016-04-29,NA,Lelang Sudah Selesai,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2016,2016,210000000,205507500,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Pembobotan Kualitas dan Biaya,17,Agency ULP Kota Bandung,Dinas Bina Marga dan Pengairan,PT. SATRIA BUMISTRATA SERVICE,JL. HEGARMANAH TENGAH NO. 46 - BANDUNG (KOTA) - JAWA BARAT,01.465.683.9-423.000,NA,0,0,Tidak
