kode_lelang,nama_lelang,kode_rup,tanggal_pembuatan,keterangan,tahapan_lelang,instansi,satuan_kerja,kategori,metode_pengadaan,metode_kualifikasi,metode_dokumen,metode_evaluasi,tahun_anggaran,tahun,pagu,hps,cara_pembayaran,pembebanan_ta,sumber_pendanaan,lokasi,kualifikasi_usaha,peserta_lelang,agency,satker,nama_pemenang,alamat,npwp,hasil_negosiasi,harga_penawaran,harga_terkoreksi,gagal_lelang
924260,PB-12 Pengadaan Aspal Drum Seksi Pemeliharaan Tahap II,NA,2013-09-30,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,2500000000,2499655758,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Gudang Cinambo. Jl. Cisaranten Wetan Bandung - Bandung (Kota),Perusahaan Non Kecil,13,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PT. SADIKUN CHEMICAL INDONESIA,JL. KERKOF 148 CIMAHI - CIMAHI (KOTA) - JAWA BARAT,02.001.999.8-037.000,NA,2349576900,2349576900,Tidak
938260,PMB.PJL-11 Pembangunan PJU Lingkungan di Kecamatan Rancasari,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,289657000,284293000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Rancasari - Bandung (Kota),Perusahaan Kecil,10,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,ARCA EMAS,"JL. GOLF BARAT VI NO.3, ARCAMANIK BANDUNG - BANDUNG (KOTA) - JAWA BARAT",31.488.281.2-429.000,NA,258625000,258315000,Tidak
906260,PPT8-Penataan Taman Vanda,NA,2013-10-01,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pemakaman dan Pertamanan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,900000000,898548000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Jl. Merdeka - Bandung - Bandung (Kota),Perusahaan Kecil,24,LPSE Kota Bandung,Dinas Pemakaman dan Pertamanan,CV.KARYA ABDI,ISTANA PASTEUR REGENCY CRA 32 - BANDUNG (KOTA) - JAWA BARAT,02.972.406.9-428.000,NA,700000000,700000000,Tidak
908260,PPT1-Penataan Taman Centrum,NA,2013-10-01,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pemakaman dan Pertamanan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,500000000,500000000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Jl. Belitung - Bandung - Bandung (Kota),Perusahaan Kecil,27,LPSE Kota Bandung,Dinas Pemakaman dan Pertamanan,CV.ABU HUSEIN,JL. KARTIKA II NO. 106 G - BANDUNG (KOTA) - JAWA BARAT,01.778.141.0-428.000,NA,402730800,402731700,Tidak
936260,PMB.PJL-08 Pembangunan PJU Lingkungan di Kecamatan Antapani,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,318391000,287443000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Antapani - Bandung (Kota),Perusahaan Kecil,9,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.DUTA UTAMA,GRAND ANTAPANI TOWN HOUSE NO.A2 - BANDUNG (KOTA) - JAWA BARAT,31.492.861.5-429.000,NA,266301000,266156000,Tidak
940260,PMB.PJL-13 Pembangunan PJU Lingkungan di Kecamatan Arcamanik,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,358899000,340637000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Arcamanik - Bandung (Kota),Perusahaan Kecil,12,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.DUTA UTAMA,GRAND ANTAPANI TOWN HOUSE NO.A2 - BANDUNG (KOTA) - JAWA BARAT,31.492.861.5-429.000,NA,306891000,306909000,Tidak
956260,PPT6-Penataan Taman di Bawah Fly Over Pasupati,NA,2013-10-09,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pemakaman dan Pertamanan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,600000000,504616000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,di Bawah Fly Over Pasupati - Bandung - Bandung (Kota),Perusahaan Kecil,20,LPSE Kota Bandung,Dinas Pemakaman dan Pertamanan,ANGKE UTAMA,JL. KARANG PAMULANG NO. 9 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.895.715.9-423.000,NA,404052000,404029100,Tidak
880260,Belanja Jasa Konsultansi Perencanaan DED GOR Bandung,NA,2013-09-11,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pemuda dan Olah Raga,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas,APBD 2013,2013,506208000,478911400,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Dispora Kota Bandung - Bandung (Kota),NA,27,LPSE Kota Bandung,Dinas Pemuda dan Olah Raga,CV.RAJAYA REKAYASA,KOMP. PRANAYA II NO. 30 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.524.890.9-424.000,NA,0,0,Tidak
907260,PPT3-Penataan Taman Panatayuda,NA,2013-10-01,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pemakaman dan Pertamanan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,550000000,550000000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Jl. Panatayuda - Bandung - Bandung (Kota),Perusahaan Kecil,26,LPSE Kota Bandung,Dinas Pemakaman dan Pertamanan,GOZALI PUTRA,"JL. RANCAMEONG NO. 18, KODYA - BANDUNG - BANDUNG (KOTA) - JAWA BARAT",02.203.969.7-429.000,NA,469496800,469530500,Tidak
831260,PGDN.PJU.03 Pengadaan Ballast Untuk Lampu Mercury (lelang ulang),NA,2013-09-09,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,218295000,218175000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,20,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,GRAHA KENCANA,"JL. GARUNGGANG KULON NO. 42, KODYA BANDUNG - BANDUNG (KOTA) - JAWA BARAT",02.567.807.9-428.000,NA,191829000,191829000,Tidak
945260,PMB.PJL-18 Pembangunan PJU Lingkungan di Kecamatan Cibiru,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,275363000,261873000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Cibiru - Bandung (Kota),Perusahaan Kecil,8,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.BAGJAWALUYA,JL. JEND H. AMIRMACHMUD NO 122 RT 001/004 KEL.CIBABAT KEC CIMAHI UTARA KOTA CIMAHI - CIMAHI (KOTA) - JAWA BARAT,02.761.046.8-421.000,NA,252956000,252796000,Tidak
930260,PMB.PJL-02 Pembangunan PJU Lingkungan di Kecamatan Sukasari,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,337188000,317437000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Sukasari - Bandung (Kota),Perusahaan Kecil,15,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.PRIMAYA INTI,JL. KEADILAN IV NO. 156 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,31.274.838.7-429.000,NA,295336000,295337000,Tidak
933260,PMB.PJL-05 Pembangunan PJU Lingkungan di Kecamatan Andir,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,308222000,302163000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Andir - Bandung (Kota),Perusahaan Kecil,10,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,ARCA EMAS,"JL. GOLF BARAT VI NO.3, ARCAMANIK BANDUNG - BANDUNG (KOTA) - JAWA BARAT",31.488.281.2-429.000,NA,281162000,281161000,Tidak
991260,Belanja Modal Pengadaan Buku Referensi SMK,NA,2013-11-14,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pendidikan,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,Gabungan APBN dan APBD 2013,2013,1730000000,1721640000,Lump Sum,Tahun Tunggal,Pengadaan Bersama,Bandung - Bandung (Kota),Perusahaan Kecil,30,LPSE Kota Bandung,Dinas Pendidikan,CV.BESTARI NIAGA,KOMPLEK PERMATA BUAH BATU C.99 RT 03 RW 07 BOJONGSOANG KABUPATEN BANDUNG - BANDUNG (KAB.) - JAWA BARAT,03.285.652.8-444.000,NA,1710979600,0,Tidak
944260,PMB.PJL-17 Pembangunan PJU Lingkungan di Kecamatan Panyileukan,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,329440000,319529000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Panyileukan - Bandung (Kota),Perusahaan Kecil,12,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.PRIMAYA INTI,JL. KEADILAN IV NO. 156 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,31.274.838.7-429.000,NA,301209000,301209000,Tidak
948260,PMB.PJL-21 Pembangunan PJU Lingkungan di Kecamatan Bandung Kulon,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,303760000,293718000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Bandung Kulon - Bandung (Kota),Perusahaan Kecil,8,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.MULYANA KARYA,JL. SENTRAL NO. 54 CIBABAT CIMAHI - CIMAHI (KOTA) - JAWA BARAT,01.104.524.2-421.000,NA,284684000,284604000,Tidak
935260,PMB.PJL-07 Pembangunan PJU Lingkungan di Kecamatan Kiaracondong,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,299699000,280465000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec.Kiaracondong - Bandung (Kota),Perusahaan Kecil,10,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.PRIMAYA INTI,JL. KEADILAN IV NO. 156 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,31.274.838.7-429.000,NA,260216000,260613000,Tidak
943260,PMB.PJL-16 Pembangunan PJU Lingkungan di Kecamatan Ujungberung,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,312138000,300022000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Ujungberung - Bandung (Kota),Perusahaan Kecil,7,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.BARAT MANDIRI,JL. RAYA PURWAKARTA PADALARANG KAB. BANDUNG BARAT - BANDUNG (KAB.) - JAWA BARAT,02.761.051.8-421.000,NA,290721000,290612000,Tidak
942260,PMB.PJL-15 Pembangunan PJU Lingkungan di Kecamatan Cinambo,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,313908000,307222000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Cinambo - Bandung (Kota),Perusahaan Kecil,10,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.WILIS FHYLOSOPIA,JL CIGENDING NO. 113 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,31.471.147.4-429.000,NA,285381000,285258000,Tidak
939260,PMB.PJL-12 Pembangunan PJU Lingkungan di Kecamatan Gedebage,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,309062000,298303000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Gedebage - Bandung (Kota),Perusahaan Kecil,11,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.WILIS FHYLOSOPIA,JL CIGENDING NO. 113 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,31.471.147.4-429.000,NA,277814000,277568000,Tidak
951260,PMB.PJL-24 Pembangunan PJU Lingkungan di Kecamatan Sumur Bandung,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,297392000,294218000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Sumur Bandung - Bandung (Kota),Perusahaan Kecil,8,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.MULYANA KARYA,JL. SENTRAL NO. 54 CIBABAT CIMAHI - CIMAHI (KOTA) - JAWA BARAT,01.104.524.2-421.000,NA,284804000,284679000,Tidak
949260,PMB.PJL-22 Pembangunan PJU Lingkungan di Kecamatan Babakan Ciparay,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,308035000,307877000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Babakan Ciparay - Bandung (Kota),Perusahaan Kecil,7,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.ELECTRINDO NUSANTARA,JL. PADASUKA NO. 23A/210A RT. 007 RW. 10 - BANDUNG (KOTA) - JAWA BARAT,21.147.006.7-423.000,NA,298560000,298249000,Tidak
953260,PMB.PJL-25 Pembangunan PJU Lingkungan di Kecamatan Cibeunying Kaler,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,321970000,290519000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Cibeunying Kaler - Bandung (Kota),Perusahaan Kecil,7,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.RIA INDAH,JL SENTRAL SIRNARASA NO 37 - CIMAHI (KOTA) - JAWA BARAT,01.216.656.7-421.000,NA,281073000,280956000,Tidak
952260,PMB.PJL-29 Pembangunan PJU Lingkungan di Kecamatan Lengkong,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,331674000,313007000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Lengkong - Bandung (Kota),Perusahaan Kecil,14,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.PETRA,JL. KARANGTINEUNG DALAM NO. 78/181 - BANDUNG (KOTA) - JAWA BARAT,02.790.604.9-428.000,NA,299712000,299713000,Tidak
954260,PMB.PJL-26 Pembangunan PJU Lingkungan di Kecamatan Cibeunying Kidul,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,322657000,308083000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Cibeunying Kidul - Bandung (Kota),Perusahaan Kecil,18,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.BAGJAWALUYA,JL. JEND H. AMIRMACHMUD NO 122 RT 001/004 KEL.CIBABAT KEC CIMAHI UTARA KOTA CIMAHI - CIMAHI (KOTA) - JAWA BARAT,02.761.046.8-421.000,NA,296986000,296885000,Tidak
752260,PGDN.PJU.09 Pengadaan Komponen PJU (lelang ulang),NA,2013-08-13,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pengadaan Barang,e-Lelang Umum,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,218642600,218642000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,19,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.MANDALAJATI,JL. JATIHANDAP NO. 51 KEC. MANDALAJATI - BANDUNG (KOTA) - JAWA BARAT,02.789.437.7-429.000,NA,192618000,192618000,Tidak
950260,PMB.PJL-23 Pembangunan PJU Lingkungan di Kecamatan Bandung Wetan,NA,2013-10-03,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,297684000,283910000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kec. Bandung Wetan - Bandung (Kota),Perusahaan Kecil,10,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.ELECTRINDO NUSANTARA,JL. PADASUKA NO. 23A/210A RT. 007 RW. 10 - BANDUNG (KOTA) - JAWA BARAT,21.147.006.7-423.000,NA,275109000,274943000,Tidak
874260,PMB.PJL-31 Pembangunan PJL Dekoratif Sungai Cidurian,NA,2013-10-09,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,992350000,969380000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,16,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.DUTA UTAMA,GRAND ANTAPANI TOWN HOUSE NO.A2 - BANDUNG (KOTA) - JAWA BARAT,31.492.861.5-429.000,NA,930200000,929991000,Tidak
970260,PKP2-Pengadaan Pohon Pelindung,NA,2013-10-25,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pemakaman dan Pertamanan,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,850000000,848485000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Jl Seram No.2 - Bandung (Kota),Perusahaan Kecil,25,LPSE Kota Bandung,Dinas Pemakaman dan Pertamanan,CV.DINAMIKA BISNIS,JL. KEMBAR BARU UTARA NO. 1 BANDUNG - BANDUNG (KOTA) - JAWA BARAT,01.644.413.5-424.000,NA,592955000,592955000,Tidak
989260,Belanja Modal Pengadaan Peralatan Laboratorium IPA SMP,NA,2013-11-14,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Pendidikan,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,Gabungan APBN dan APBD 2013,2013,400000000,391000000,Lump Sum,Tahun Tunggal,Pengadaan Bersama,Bandung - Bandung (Kota),Perusahaan Kecil,26,LPSE Kota Bandung,Dinas Pendidikan,CV.SATRIO,BUMI PANYILEUKAN BLOK Q7 NO. 7 KOTA BANDUNG - BANDUNG (KOTA) - JAWA BARAT,31.563.070.7-429.000,NA,385734800,0,Tidak
965260,PMB.PJU-07 Pembangunan PJU Jl. Ir.H.Djuanda,NA,2013-10-23,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,235995000,213617000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,19,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.BANGKIT SEJAHTERA,JL. BABAKAN MUNCANG RT 01/11 KEC CISARUA KAB BANDUNG BARAT - BANDUNG BARAT (KAB.) - JAWA BARAT,02.761.043.5-421.000,NA,200795600,200795000,Tidak
968260,PMB.PJU.HM-01 Pembangunan PJU Highmast di Taman Makam Pahlawan Cikutra,NA,2013-10-23,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,305657000,267362000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,17,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.BAGJAWALUYA,JL. JEND H. AMIRMACHMUD NO 122 RT 001/004 KEL.CIBABAT KEC CIMAHI UTARA KOTA CIMAHI - CIMAHI (KOTA) - JAWA BARAT,02.761.046.8-421.000,NA,259338000,259335000,Tidak
446260,J135-Peningkatan Jl.Kebonjati,NA,2013-05-19,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,2332800000,2318041000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Andir - Bandung (Kota),Perusahaan Kecil,21,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,TIARA,JL. SAYATI LAMA KP. MANGLID NO. 127 RT. 03 RW. 10 DESA MARGAHAYU SELATAN KEC. MARGAHAYU KAB. BANDUNG - BANDUNG (KAB.) - JAWA BARAT,01.583.727.1-445.000,NA,1828242000,1828242000,Tidak
967260,PMB.PJU.HM-02 Pembangunan PJU Highmast di Monumen Bandung Lautan Api,NA,2013-10-23,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,670993000,599225000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,21,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.NAFIIZA JAYA,"JL. KIARASARI PERMAI VIII NO. 6 KEL. MARGASARI, KEC. BUAH BATU, KOTA BANDUNG - BANDUNG (KOTA) - JAWA BARAT",31.440.872.5-429.000,NA,580792300,580440000,Tidak
973260,Alat Kelengkapan TPS Paket 2,NA,2013-10-29,NA,Lelang Sudah Selesai,Agency KPUD Kota Bandung,Komisi Pemilihan Umum Kota Bandung,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBN 2013,2013,464139000,226695000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Komisi Pemilihan Umum Kota Bandung - Bandung (Kota),Perusahaan Kecil,35,Agency KPUD Kota Bandung,Komisi Pemilihan Umum Kota Bandung,CV.PRABU JAYA,PERUMAHAN KOTA BARU BLOK C4 NO. 40 RT 03/12 KEC. CILAKU KAB. CIANJUR - CIANJUR (KAB.) - JAWA BARAT,21.144.765.1-406.000,NA,190690500,190690500,Tidak
957260,PB-13. Pengadaan Bahan Baku Bangunan Pemeliharaan Rutin dan Periodik Tahap 3,NA,2013-10-12,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,2000000000,1933635000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Gudang Cinambo. Jl. Cisaranten Wetan Bandung - Bandung (Kota),Perusahaan Kecil,29,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,PT.KAISAR JAYA ABADI,JL. KENCANA WANGI RAYA NO. 61 A BANDUNG - BANDUNG (KOTA) - JAWA BARAT,21.147.553.8-429.000,NA,1551411500,1551411500,Tidak
966260,PML.PJU-05 Pemeliharaan PJU Jl. Jend. Sudirman,NA,2013-10-23,NA,Lelang Sudah Selesai,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2013,2013,819028000,705349000,Gabungan Lump Sum dan Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,24,LPSE Kota Bandung,Dinas Bina Marga dan Pengairan,CV.LUCY ELECTRIC,JL. H. KURDI I NO. 14 MOH. TOHA - BANDUNG (KOTA) - JAWA BARAT,02.081.002.4-422.000,NA,624560000,624560000,Tidak
